Pale;Alpha;x;y;z;Lutning;L;Insp;Emodul;Gmodul;Area;Ix;kv;bx;by;kd;Le;LastId;N;Mx;My;Mmax;ZMmax;Teta;T;Vx;Vy;Vmax;ZVmax;dx;dy;dz;rx;ry;rz;krddz;δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δx(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);δy(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);Mx(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);My(z);
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;41;531,43;0,00;0,00;111,52;0,00;0,00;0,00;144,01;94,23;172,10;0,00;30,82;20,17;4,42;0,00;0,00;0,00;0,50;30,82;23,35;16,56;10,84;6,32;2,96;0,62;-0,86;-1,68;-2,03;-2,04;-1,86;-1,57;-1,24;-0,92;-0,64;-0,41;-0,23;-0,10;-0,01;0,05;0,08;0,09;0,09;0,08;0,06;0,05;0,04;0,02;0,02;0,01;20,17;15,28;10,84;7,10;4,14;1,94;0,41;-0,56;-1,10;-1,33;-1,34;-1,21;-1,03;-0,81;-0,60;-0,42;-0,27;-0,15;-0,06;0,00;0,03;0,05;0,06;0,06;0,05;0,04;0,03;0,02;0,02;0,01;0,01;0,00;36,43;55,20;61,39;59,33;52,41;43,20;33,46;24,33;16,44;10,06;5,21;1,75;-0,53;-1,87;-2,51;-2,66;-2,50;-2,16;-1,75;-1,33;-0,95;-0,63;-0,37;-0,18;-0,04;0,04;0,09;0,11;0,11;0,10;0,00;-55,68;-84,36;-93,83;-90,67;-80,10;-66,02;-51,14;-37,19;-25,13;-15,38;-7,96;-2,68;0,80;2,85;3,83;4,06;3,82;3,30;2,67;2,04;1,45;0,96;0,57;0,27;0,07;-0,06;-0,14;-0,17;-0,17;-0,16;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;42;892,17;0,00;0,00;45,02;0,00;0,00;0,00;59,63;35,65;69,47;0,00;12,76;7,63;7,42;0,00;0,00;0,00;0,50;12,76;9,67;6,86;4,49;2,62;1,22;0,26;-0,36;-0,70;-0,84;-0,85;-0,77;-0,65;-0,51;-0,38;-0,27;-0,17;-0,09;-0,04;0,00;0,02;0,03;0,04;0,04;0,03;0,03;0,02;0,02;0,01;0,01;0,00;7,63;5,78;4,10;2,68;1,56;0,73;0,15;-0,21;-0,42;-0,50;-0,51;-0,46;-0,39;-0,31;-0,23;-0,16;-0,10;-0,06;-0,02;0,00;0,01;0,02;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,00;0,00;0,00;13,78;20,88;23,22;22,44;19,83;16,34;12,66;9,21;6,22;3,81;1,97;0,66;-0,20;-0,71;-0,95;-1,01;-0,94;-0,82;-0,66;-0,50;-0,36;-0,24;-0,14;-0,07;-0,02;0,02;0,03;0,04;0,04;0,04;0,00;-23,05;-34,93;-38,85;-37,54;-33,16;-27,34;-21,17;-15,40;-10,41;-6,37;-3,30;-1,11;0,33;1,18;1,59;1,68;1,58;1,37;1,11;0,84;0,60;0,40;0,23;0,11;0,03;-0,03;-0,06;-0,07;-0,07;-0,07;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;43;527,08;0,00;0,00;90,84;0,00;0,00;0,00;119,22;73,74;140,18;0,00;25,51;15,78;4,38;0,00;0,00;0,00;0,50;25,51;19,33;13,71;8,98;5,23;2,45;0,52;-0,71;-1,39;-1,68;-1,69;-1,54;-1,30;-1,03;-0,76;-0,53;-0,34;-0,19;-0,08;0,00;0,04;0,07;0,07;0,07;0,06;0,05;0,04;0,03;0,02;0,01;0,01;15,78;11,95;8,48;5,55;3,24;1,51;0,32;-0,44;-0,86;-1,04;-1,05;-0,95;-0,80;-0,64;-0,47;-0,33;-0,21;-0,12;-0,05;0,00;0,03;0,04;0,05;0,04;0,04;0,03;0,03;0,02;0,01;0,01;0,00;0,00;28,51;43,20;48,04;46,42;41,02;33,81;26,19;19,04;12,87;7,87;4,08;1,37;-0,41;-1,46;-1,96;-2,08;-1,95;-1,69;-1,37;-1,04;-0,74;-0,49;-0,29;-0,14;-0,03;0,03;0,07;0,09;0,09;0,08;0,00;-46,09;-69,84;-77,67;-75,06;-66,31;-54,66;-42,34;-30,79;-20,80;-12,73;-6,59;-2,22;0,66;2,36;3,17;3,36;3,16;2,73;2,21;1,69;1,20;0,79;0,47;0,23;0,06;-0,05;-0,11;-0,14;-0,14;-0,13;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;44;984,41;0,00;0,00;35,68;0,00;0,00;0,00;48,21;26,58;55,06;0,00;10,32;5,69;8,18;0,00;0,00;0,00;0,50;10,32;7,82;5,54;3,63;2,12;0,99;0,21;-0,29;-0,56;-0,68;-0,68;-0,62;-0,52;-0,42;-0,31;-0,22;-0,14;-0,08;-0,03;0,00;0,02;0,03;0,03;0,03;0,03;0,02;0,02;0,01;0,01;0,01;0,00;5,69;4,31;3,06;2,00;1,17;0,55;0,12;-0,16;-0,31;-0,37;-0,38;-0,34;-0,29;-0,23;-0,17;-0,12;-0,08;-0,04;-0,02;0,00;0,01;0,01;0,02;0,02;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;10,28;15,57;17,32;16,73;14,78;12,19;9,44;6,86;4,64;2,84;1,47;0,49;-0,15;-0,53;-0,71;-0,75;-0,70;-0,61;-0,49;-0,38;-0,27;-0,18;-0,10;-0,05;-0,01;0,01;0,03;0,03;0,03;0,03;0,00;-18,64;-28,24;-31,41;-30,35;-26,82;-22,10;-17,12;-12,45;-8,41;-5,15;-2,67;-0,90;0,27;0,95;1,28;1,36;1,28;1,11;0,90;0,68;0,49;0,32;0,19;0,09;0,02;-0,02;-0,05;-0,06;-0,06;-0,05;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;45;481,54;0,00;0,00;97,24;0,00;0,00;0,00;126,68;80,44;150,06;0,00;27,11;17,21;4,00;0,00;0,00;0,00;0,50;27,11;20,54;14,57;9,54;5,56;2,60;0,55;-0,76;-1,48;-1,78;-1,80;-1,63;-1,38;-1,09;-0,81;-0,57;-0,36;-0,20;-0,08;-0,01;0,04;0,07;0,08;0,08;0,07;0,06;0,04;0,03;0,02;0,01;0,01;17,21;13,04;9,25;6,06;3,53;1,65;0,35;-0,48;-0,94;-1,13;-1,14;-1,04;-0,88;-0,69;-0,52;-0,36;-0,23;-0,13;-0,05;0,00;0,03;0,04;0,05;0,05;0,04;0,04;0,03;0,02;0,01;0,01;0,00;0,00;31,10;47,12;52,41;50,64;44,74;36,88;28,57;20,77;14,04;8,59;4,45;1,50;-0,45;-1,59;-2,14;-2,27;-2,13;-1,84;-1,49;-1,14;-0,81;-0,54;-0,32;-0,15;-0,04;0,04;0,08;0,10;0,10;0,09;0,00;-48,98;-74,21;-82,53;-79,75;-70,46;-58,08;-44,99;-32,71;-22,11;-13,53;-7,00;-2,36;0,71;2,51;3,37;3,57;3,36;2,91;2,35;1,79;1,28;0,84;0,50;0,24;0,06;-0,06;-0,12;-0,15;-0,15;-0,14;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;46;938,88;0,00;0,00;42,04;0,00;0,00;0,00;55,68;33,28;64,87;0,00;11,92;7,12;7,80;0,00;0,00;0,00;0,50;11,92;9,03;6,40;4,19;2,44;1,14;0,24;-0,33;-0,65;-0,78;-0,79;-0,72;-0,61;-0,48;-0,36;-0,25;-0,16;-0,09;-0,04;0,00;0,02;0,03;0,03;0,03;0,03;0,02;0,02;0,01;0,01;0,01;0,00;7,12;5,40;3,83;2,51;1,46;0,68;0,14;-0,20;-0,39;-0,47;-0,47;-0,43;-0,36;-0,29;-0,21;-0,15;-0,09;-0,05;-0,02;0,00;0,01;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,01;0,00;0,00;0,00;12,87;19,50;21,68;20,95;18,51;15,26;11,82;8,60;5,81;3,55;1,84;0,62;-0,19;-0,66;-0,88;-0,94;-0,88;-0,76;-0,62;-0,47;-0,34;-0,22;-0,13;-0,06;-0,02;0,01;0,03;0,04;0,04;0,04;0,00;-21,53;-32,62;-36,28;-35,05;-30,97;-25,53;-19,77;-14,38;-9,72;-5,95;-3,08;-1,04;0,31;1,10;1,48;1,57;1,48;1,28;1,03;0,79;0,56;0,37;0,22;0,11;0,03;-0,02;-0,05;-0,07;-0,07;-0,06;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;47;696,72;0,00;0,00;103,17;0,00;0,00;0,00;135,45;83,67;159,21;0,00;28,99;17,91;5,79;0,00;0,00;0,00;0,50;28,99;21,96;15,58;10,20;5,95;2,78;0,59;-0,81;-1,58;-1,90;-1,92;-1,75;-1,47;-1,17;-0,87;-0,60;-0,39;-0,21;-0,09;-0,01;0,05;0,07;0,08;0,08;0,07;0,06;0,05;0,03;0,02;0,01;0,01;17,91;13,56;9,62;6,30;3,67;1,72;0,36;-0,50;-0,98;-1,18;-1,19;-1,08;-0,91;-0,72;-0,54;-0,37;-0,24;-0,13;-0,06;0,00;0,03;0,05;0,05;0,05;0,04;0,04;0,03;0,02;0,01;0,01;0,00;0,00;32,35;49,01;54,51;52,68;46,54;38,36;29,71;21,61;14,60;8,94;4,63;1,56;-0,47;-1,66;-2,22;-2,36;-2,22;-1,92;-1,55;-1,18;-0,84;-0,56;-0,33;-0,16;-0,04;0,04;0,08;0,10;0,10;0,09;0,00;-52,37;-79,35;-88,25;-85,28;-75,34;-62,10;-48,10;-34,98;-23,64;-14,47;-7,49;-2,52;0,76;2,68;3,60;3,82;3,59;3,11;2,52;1,92;1,37;0,90;0,53;0,26;0,06;-0,06;-0,13;-0,16;-0,16;-0,15;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;48;1076,21;0,00;0,00;20,61;0,00;0,00;0,00;30,32;9,61;31,81;0,00;6,49;2,06;8,94;0,00;0,00;0,00;0,50;6,49;4,92;3,49;2,28;1,33;0,62;0,13;-0,18;-0,35;-0,43;-0,43;-0,39;-0,33;-0,26;-0,19;-0,14;-0,09;-0,05;-0,02;0,00;0,01;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,01;0,00;0,00;2,06;1,56;1,11;0,72;0,42;0,20;0,04;-0,06;-0,11;-0,14;-0,14;-0,12;-0,10;-0,08;-0,06;-0,04;-0,03;-0,02;-0,01;0,00;0,00;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,72;5,63;6,26;6,05;5,35;4,41;3,41;2,48;1,68;1,03;0,53;0,18;-0,05;-0,19;-0,26;-0,27;-0,25;-0,22;-0,18;-0,14;-0,10;-0,06;-0,04;-0,02;0,00;0,00;0,01;0,01;0,01;0,01;0,00;-11,72;-17,76;-19,76;-19,09;-16,87;-13,90;-10,77;-7,83;-5,29;-3,24;-1,68;-0,56;0,17;0,60;0,81;0,85;0,80;0,70;0,56;0,43;0,31;0,20;0,12;0,06;0,01;-0,01;-0,03;-0,04;-0,04;-0,03;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;49;523,46;0,00;0,00;127,58;0,00;0,00;0,00;163,85;109,16;196,88;0,00;35,07;23,36;4,35;0,00;0,00;0,00;0,50;35,07;26,56;18,84;12,34;7,19;3,37;0,71;-0,98;-1,91;-2,30;-2,32;-2,11;-1,78;-1,41;-1,05;-0,73;-0,47;-0,26;-0,11;-0,01;0,06;0,09;0,10;0,10;0,09;0,07;0,06;0,04;0,03;0,02;0,01;23,36;17,70;12,55;8,22;4,79;2,24;0,47;-0,65;-1,28;-1,53;-1,55;-1,41;-1,19;-0,94;-0,70;-0,49;-0,31;-0,17;-0,07;0,00;0,04;0,06;0,07;0,07;0,06;0,05;0,04;0,03;0,02;0,01;0,01;0,00;42,21;63,94;71,12;68,72;60,72;50,05;38,77;28,19;19,05;11,66;6,04;2,03;-0,61;-2,16;-2,90;-3,08;-2,89;-2,50;-2,03;-1,54;-1,10;-0,73;-0,43;-0,21;-0,05;0,05;0,11;0,13;0,13;0,12;0,00;-63,35;-95,98;-106,75;-103,16;-91,13;-75,12;-58,19;-42,31;-28,59;-17,50;-9,06;-3,05;0,91;3,24;4,36;4,62;4,34;3,76;3,04;2,32;1,65;1,09;0,64;0,31;0,08;-0,07;-0,16;-0,19;-0,20;-0,18;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;50;902,96;0,00;0,00;44,33;0,00;0,00;0,00;58,72;35,10;68,41;0,00;12,57;7,51;7,50;0,00;0,00;0,00;0,50;12,57;9,52;6,75;4,42;2,58;1,21;0,25;-0,35;-0,69;-0,83;-0,83;-0,76;-0,64;-0,51;-0,38;-0,26;-0,17;-0,09;-0,04;0,00;0,02;0,03;0,04;0,04;0,03;0,03;0,02;0,01;0,01;0,01;0,00;7,51;5,69;4,04;2,64;1,54;0,72;0,15;-0,21;-0,41;-0,49;-0,50;-0,45;-0,38;-0,30;-0,23;-0,16;-0,10;-0,06;-0,02;0,00;0,01;0,02;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,00;0,00;0,00;13,57;20,56;22,87;22,10;19,52;16,09;12,47;9,06;6,13;3,75;1,94;0,65;-0,20;-0,69;-0,93;-0,99;-0,93;-0,80;-0,65;-0,50;-0,35;-0,23;-0,14;-0,07;-0,02;0,02;0,03;0,04;0,04;0,04;0,00;-22,70;-34,40;-38,26;-36,97;-32,66;-26,92;-20,85;-15,16;-10,25;-6,27;-3,25;-1,09;0,33;1,16;1,56;1,66;1,56;1,35;1,09;0,83;0,59;0,39;0,23;0,11;0,03;-0,03;-0,06;-0,07;-0,07;-0,07;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;51;567,60;0,00;0,00;97,93;0,00;0,00;0,00;128,57;79,42;151,12;0,00;27,52;17,00;4,72;0,00;0,00;0,00;0,50;27,52;20,84;14,79;9,68;5,64;2,64;0,56;-0,77;-1,50;-1,81;-1,82;-1,66;-1,40;-1,11;-0,82;-0,57;-0,37;-0,20;-0,09;-0,01;0,04;0,07;0,08;0,08;0,07;0,06;0,04;0,03;0,02;0,01;0,01;17,00;12,88;9,13;5,98;3,49;1,63;0,34;-0,47;-0,93;-1,12;-1,13;-1,02;-0,86;-0,68;-0,51;-0,35;-0,23;-0,13;-0,05;0,00;0,03;0,04;0,05;0,05;0,04;0,04;0,03;0,02;0,01;0,01;0,00;0,00;30,71;46,52;51,74;50,00;44,17;36,41;28,20;20,51;13,86;8,48;4,39;1,48;-0,44;-1,57;-2,11;-2,24;-2,10;-1,82;-1,48;-1,12;-0,80;-0,53;-0,31;-0,15;-0,04;0,04;0,08;0,09;0,10;0,09;0,00;-49,71;-75,31;-83,77;-80,94;-71,51;-58,94;-45,66;-33,20;-22,44;-13,73;-7,11;-2,39;0,72;2,54;3,42;3,63;3,41;2,95;2,39;1,82;1,30;0,86;0,51;0,24;0,06;-0,06;-0,12;-0,15;-0,16;-0,14;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;52;1053,29;0,00;0,00;27,32;0,00;0,00;0,00;38,16;17,94;42,16;0,00;8,17;3,84;8,75;0,00;0,00;0,00;0,50;8,17;6,19;4,39;2,87;1,67;0,78;0,17;-0,23;-0,45;-0,54;-0,54;-0,49;-0,42;-0,33;-0,24;-0,17;-0,11;-0,06;-0,03;0,00;0,01;0,02;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,00;0,00;3,84;2,91;2,06;1,35;0,79;0,37;0,08;-0,11;-0,21;-0,25;-0,25;-0,23;-0,20;-0,15;-0,12;-0,08;-0,05;-0,03;-0,01;0,00;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,00;0,00;0,00;0,00;0,00;6,94;10,51;11,69;11,29;9,98;8,22;6,37;4,63;3,13;1,92;0,99;0,33;-0,10;-0,36;-0,48;-0,51;-0,48;-0,41;-0,33;-0,25;-0,18;-0,12;-0,07;-0,03;-0,01;0,01;0,02;0,02;0,02;0,02;0,00;-14,75;-22,35;-24,86;-24,02;-21,22;-17,49;-13,55;-9,85;-6,66;-4,07;-2,11;-0,71;0,21;0,76;1,01;1,08;1,01;0,88;0,71;0,54;0,39;0,25;0,15;0,07;0,02;-0,02;-0,04;-0,05;-0,05;-0,04;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;53;468,61;0,00;0,00;111,86;0,00;0,00;0,00;144,80;93,99;172,63;0,00;30,99;20,11;3,89;0,00;0,00;0,00;0,50;30,99;23,47;16,65;10,90;6,36;2,97;0,63;-0,86;-1,69;-2,04;-2,05;-1,87;-1,58;-1,25;-0,93;-0,65;-0,41;-0,23;-0,10;-0,01;0,05;0,08;0,09;0,09;0,08;0,06;0,05;0,04;0,02;0,02;0,01;20,11;15,24;10,81;7,08;4,13;1,93;0,41;-0,56;-1,10;-1,32;-1,33;-1,21;-1,02;-0,81;-0,60;-0,42;-0,27;-0,15;-0,06;0,00;0,03;0,05;0,06;0,06;0,05;0,04;0,03;0,02;0,02;0,01;0,01;0,00;36,34;55,06;61,23;59,17;52,28;43,09;33,38;24,27;16,40;10,04;5,20;1,75;-0,52;-1,86;-2,50;-2,65;-2,49;-2,16;-1,75;-1,33;-0,95;-0,63;-0,37;-0,18;-0,04;0,04;0,09;0,11;0,11;0,10;0,00;-55,99;-84,82;-94,34;-91,16;-80,54;-66,38;-51,42;-37,39;-25,27;-15,46;-8,01;-2,69;0,81;2,87;3,85;4,08;3,84;3,32;2,69;2,05;1,46;0,96;0,57;0,27;0,07;-0,07;-0,14;-0,17;-0,18;-0,16;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;54;954,28;0,00;0,00;41,05;0,00;0,00;0,00;54,38;32,50;63,35;0,00;11,64;6,96;7,93;0,00;0,00;0,00;0,50;11,64;8,82;6,25;4,09;2,39;1,12;0,24;-0,32;-0,64;-0,76;-0,77;-0,70;-0,59;-0,47;-0,35;-0,24;-0,15;-0,09;-0,04;0,00;0,02;0,03;0,03;0,03;0,03;0,02;0,02;0,01;0,01;0,01;0,00;6,96;5,27;3,74;2,45;1,43;0,67;0,14;-0,19;-0,38;-0,46;-0,46;-0,42;-0,35;-0,28;-0,21;-0,14;-0,09;-0,05;-0,02;0,00;0,01;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,01;0,00;0,00;0,00;12,57;19,04;21,18;20,46;18,08;14,90;11,54;8,39;5,67;3,47;1,80;0,60;-0,18;-0,64;-0,86;-0,92;-0,86;-0,75;-0,60;-0,46;-0,33;-0,22;-0,13;-0,06;-0,02;0,01;0,03;0,04;0,04;0,04;0,00;-21,03;-31,85;-35,43;-34,24;-30,25;-24,93;-19,31;-14,04;-9,49;-5,81;-3,01;-1,01;0,30;1,08;1,45;1,53;1,44;1,25;1,01;0,77;0,55;0,36;0,21;0,10;0,03;-0,02;-0,05;-0,06;-0,07;-0,06;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;55;521,03;0,00;0,00;82,96;0,00;0,00;0,00;108,82;67,44;128,03;0,00;23,29;14,43;4,33;0,00;0,00;0,00;0,50;23,29;17,64;12,51;8,19;4,78;2,24;0,47;-0,65;-1,27;-1,53;-1,54;-1,40;-1,18;-0,94;-0,70;-0,49;-0,31;-0,17;-0,07;0,00;0,04;0,06;0,07;0,07;0,06;0,05;0,04;0,03;0,02;0,01;0,01;14,43;10,93;7,76;5,08;2,96;1,39;0,29;-0,40;-0,79;-0,95;-0,96;-0,87;-0,73;-0,58;-0,43;-0,30;-0,19;-0,11;-0,04;0,00;0,02;0,04;0,04;0,04;0,04;0,03;0,02;0,02;0,01;0,01;0,00;0,00;26,08;39,51;43,94;42,46;37,51;30,92;23,95;17,42;11,77;7,20;3,73;1,25;-0,38;-1,33;-1,79;-1,90;-1,79;-1,55;-1,25;-0,95;-0,68;-0,45;-0,27;-0,13;-0,03;0,03;0,07;0,08;0,08;0,07;0,00;-42,08;-63,75;-70,90;-68,51;-60,53;-49,89;-38,65;-28,10;-18,99;-11,62;-6,02;-2,02;0,61;2,15;2,89;3,07;2,88;2,50;2,02;1,54;1,10;0,72;0,43;0,21;0,05;-0,05;-0,10;-0,13;-0,13;-0,12;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;56;897,25;0,00;0,00;44,69;0,00;0,00;0,00;59,20;35,39;68,97;0,00;12,67;7,57;7,46;0,00;0,00;0,00;0,50;12,67;9,60;6,81;4,46;2,60;1,22;0,26;-0,35;-0,69;-0,83;-0,84;-0,76;-0,64;-0,51;-0,38;-0,26;-0,17;-0,09;-0,04;0,00;0,02;0,03;0,04;0,04;0,03;0,03;0,02;0,01;0,01;0,01;0,00;7,57;5,74;4,07;2,66;1,55;0,73;0,15;-0,21;-0,41;-0,50;-0,50;-0,46;-0,39;-0,30;-0,23;-0,16;-0,10;-0,06;-0,02;0,00;0,01;0,02;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,00;0,00;0,00;13,68;20,73;23,06;22,28;19,68;16,23;12,57;9,14;6,18;3,78;1,96;0,66;-0,20;-0,70;-0,94;-1,00;-0,94;-0,81;-0,66;-0,50;-0,36;-0,24;-0,14;-0,07;-0,02;0,02;0,03;0,04;0,04;0,04;0,00;-22,89;-34,68;-38,57;-37,27;-32,93;-27,14;-21,02;-15,29;-10,33;-6,32;-3,27;-1,10;0,33;1,17;1,57;1,67;1,57;1,36;1,10;0,84;0,60;0,39;0,23;0,11;0,03;-0,03;-0,06;-0,07;-0,07;-0,07;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;57;612,38;0,00;0,00;77,16;0,00;0,00;0,00;101,14;62,83;119,07;0,00;21,65;13,45;5,09;0,00;0,00;0,00;0,50;21,65;16,40;11,63;7,62;4,44;2,08;0,44;-0,60;-1,18;-1,42;-1,43;-1,30;-1,10;-0,87;-0,65;-0,45;-0,29;-0,16;-0,07;0,00;0,03;0,06;0,06;0,06;0,05;0,04;0,03;0,03;0,02;0,01;0,01;13,45;10,19;7,23;4,73;2,76;1,29;0,27;-0,37;-0,73;-0,88;-0,89;-0,81;-0,68;-0,54;-0,40;-0,28;-0,18;-0,10;-0,04;0,00;0,02;0,03;0,04;0,04;0,03;0,03;0,02;0,02;0,01;0,01;0,00;0,00;24,29;36,81;40,94;39,56;34,95;28,81;22,31;16,23;10,96;6,71;3,47;1,17;-0,35;-1,24;-1,67;-1,77;-1,66;-1,44;-1,17;-0,89;-0,63;-0,42;-0,25;-0,12;-0,03;0,03;0,06;0,07;0,08;0,07;0,00;-39,11;-59,25;-65,90;-63,68;-56,26;-46,37;-35,92;-26,12;-17,65;-10,80;-5,59;-1,88;0,56;2,00;2,69;2,85;2,68;2,32;1,88;1,43;1,02;0,67;0,40;0,19;0,05;-0,05;-0,10;-0,12;-0,12;-0,11;
34;180,00;11,05;0,00;0,00;4,00;30,00;False;33000000,00;12000000,00;0,1094;0,0005879;0,0000000;0,32;0,27;4615,00;2,03;58;805,90;0,00;0,00;50,50;0,00;0,00;0,00;66,88;40,00;77,92;0,00;14,31;8,56;6,70;0,00;0,00;0,00;0,50;14,31;10,84;7,69;5,04;2,94;1,37;0,29;-0,40;-0,78;-0,94;-0,95;-0,86;-0,73;-0,58;-0,43;-0,30;-0,19;-0,11;-0,04;0,00;0,02;0,04;0,04;0,04;0,04;0,03;0,02;0,02;0,01;0,01;0,00;8,56;6,48;4,60;3,01;1,76;0,82;0,17;-0,24;-0,47;-0,56;-0,57;-0,52;-0,44;-0,34;-0,26;-0,18;-0,11;-0,06;-0,03;0,00;0,01;0,02;0,02;0,02;0,02;0,02;0,01;0,01;0,01;0,00;0,00;0,00;15,46;23,43;26,06;25,18;22,25;18,34;14,20;10,33;6,98;4,27;2,21;0,74;-0,22;-0,79;-1,06;-1,13;-1,06;-0,92;-0,74;-0,57;-0,40;-0,27;-0,16;-0,08;-0,02;0,02;0,04;0,05;0,05;0,04;0,00;-25,86;-39,18;-43,57;-42,10;-37,20;-30,66;-23,75;-17,27;-11,67;-7,14;-3,70;-1,24;0,37;1,32;1,78;1,89;1,77;1,53;1,24;0,95;0,68;0,45;0,26;0,13;0,03;-0,03;-0,06;-0,08;-0,08;-0,07;
